Country,Country Code,Continent,Region,Date,Confirmed,Suspected,Death,Recovered
Antigua and Barbuda,28,Americas,Caribbean,20200212,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200213,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200214,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200215,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200216,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200217,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200218,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200219,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200220,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200221,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200222,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200223,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200224,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200225,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200226,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200227,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200228,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200229,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200301,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200302,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200303,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200304,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200305,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200306,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200307,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200308,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200309,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200310,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200311,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200312,0,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200313,1,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200314,1,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200315,1,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200316,1,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200317,1,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200318,1,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200319,1,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200320,1,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200321,1,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200322,1,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200323,3,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200324,3,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200325,3,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200326,7,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200327,7,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200328,7,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200329,7,1,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200330,7,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200331,7,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200401,7,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200402,9,0,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200403,15,1,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200404,15,1,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200405,15,2,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200406,15,1,0,0
Antigua and Barbuda,28,Americas,Caribbean,20200407,19,1,1,0
Antigua and Barbuda,28,Americas,Caribbean,20200408,19,0,2,0
Antigua and Barbuda,28,Americas,Caribbean,20200409,19,1,2,0
Antigua and Barbuda,28,Americas,Caribbean,20200410,19,0,2,0
Antigua and Barbuda,28,Americas,Caribbean,20200411,21,2,2,0
Antigua and Barbuda,28,Americas,Caribbean,20200412,21,1,2,0
Antigua and Barbuda,28,Americas,Caribbean,20200413,23,0,2,0
Antigua and Barbuda,28,Americas,Caribbean,20200414,23,2,2,3
Antigua and Barbuda,28,Americas,Caribbean,20200415,23,0,2,3
Antigua and Barbuda,28,Americas,Caribbean,20200416,23,2,3,3
Antigua and Barbuda,28,Americas,Caribbean,20200417,23,1,3,3
Antigua and Barbuda,28,Americas,Caribbean,20200418,23,2,3,3
Argentina,32,Americas,South America,20200122,0,0,0,0
Argentina,32,Americas,South America,20200123,0,0,0,0
Argentina,32,Americas,South America,20200124,0,0,0,0
Argentina,32,Americas,South America,20200125,0,0,0,0
Argentina,32,Americas,South America,20200126,0,0,0,0
Argentina,32,Americas,South America,20200127,0,0,0,0
Argentina,32,Americas,South America,20200128,0,0,0,0
Argentina,32,Americas,South America,20200129,0,0,0,0
Argentina,32,Americas,South America,20200130,0,0,0,0
Argentina,32,Americas,South America,20200131,0,0,0,0
Argentina,32,Americas,South America,20200201,0,0,0,0
Argentina,32,Americas,South America,20200202,0,0,0,0
Argentina,32,Americas,South America,20200203,0,0,0,0
Argentina,32,Americas,South America,20200204,0,0,0,0
Argentina,32,Americas,South America,20200205,0,0,0,0
Argentina,32,Americas,South America,20200206,0,0,0,0
Argentina,32,Americas,South America,20200207,0,0,0,0
Argentina,32,Americas,South America,20200208,0,0,0,0
Argentina,32,Americas,South America,20200209,0,0,0,0
Argentina,32,Americas,South America,20200210,0,0,0,0
Argentina,32,Americas,South America,20200211,0,0,0,0
Argentina,32,Americas,South America,20200212,0,0,0,0
Argentina,32,Americas,South America,20200213,0,0,0,0
Argentina,32,Americas,South America,20200214,0,0,0,0
Argentina,32,Americas,South America,20200215,0,0,0,0
Argentina,32,Americas,South America,20200216,0,0,0,0
Argentina,32,Americas,South America,20200217,0,0,0,0
Argentina,32,Americas,South America,20200218,0,0,0,0
Argentina,32,Americas,South America,20200219,0,0,0,0
Argentina,32,Americas,South America,20200220,0,0,0,0
Argentina,32,Americas,South America,20200221,0,0,0,0
Argentina,32,Americas,South America,20200222,0,0,0,0
Argentina,32,Americas,South America,20200223,0,0,0,0
Argentina,32,Americas,South America,20200224,0,0,0,0
Argentina,32,Americas,South America,20200225,0,0,0,0
Argentina,32,Americas,South America,20200226,0,0,0,0
Argentina,32,Americas,South America,20200227,0,0,0,0
Argentina,32,Americas,South America,20200228,0,0,0,0
Argentina,32,Americas,South America,20200229,0,0,0,0
Argentina,32,Americas,South America,20200301,0,0,0,0
Argentina,32,Americas,South America,20200302,0,0,0,0
Argentina,32,Americas,South America,20200303,1,0,0,0
Argentina,32,Americas,South America,20200304,1,0,0,0
Argentina,32,Americas,South America,20200305,1,0,0,0
Argentina,32,Americas,South America,20200306,2,0,0,0
Argentina,32,Americas,South America,20200307,8,0,0,0
Argentina,32,Americas,South America,20200308,12,2,1,0
Argentina,32,Americas,South America,20200309,12,1,1,0
Argentina,32,Americas,South America,20200310,17,2,1,0
Argentina,32,Americas,South America,20200311,19,0,1,0
Argentina,32,Americas,South America,20200312,19,0,1,0
Argentina,32,Americas,South America,20200313,31,3,2,0
Argentina,32,Americas,South America,20200314,34,4,2,1
Argentina,32,Americas,South America,20200315,45,1,2,1
Argentina,32,Americas,South America,20200316,56,3,2,1
Argentina,32,Americas,South America,20200317,68,1,2,3
Argentina,32,Americas,South America,20200318,79,12,2,3
Argentina,32,Americas,South America,20200319,97,1,3,3
Argentina,32,Americas,South America,20200320,128,16,3,3
Argentina,32,Americas,South America,20200321,158,1,4,3
Argentina,32,Americas,South America,20200322,266,15,4,3
Argentina,32,Americas,South America,20200323,301,55,4,3
Argentina,32,Americas,South America,20200324,387,13,6,52
Argentina,32,Americas,South America,20200325,387,13,8,52
Argentina,32,Americas,South America,20200326,502,63,9,63
Argentina,32,Americas,South America,20200327,589,63,13,72
Argentina,32,Americas,South America,20200328,690,111,18,72
Argentina,32,Americas,South America,20200329,745,14,19,72
Argentina,32,Americas,South America,20200330,820,134,23,228
Argentina,32,Americas,South America,20200331,1054,64,27,240
Argentina,32,Americas,South America,20200401,1054,113,28,248
Argentina,32,Americas,South America,20200402,1133,134,36,256
Argentina,32,Americas,South America,20200403,1265,24,39,266
Argentina,32,Americas,South America,20200404,1451,227,43,279
Argentina,32,Americas,South America,20200405,1451,145,44,280
Argentina,32,Americas,South America,20200406,1554,250,48,325
Argentina,32,Americas,South America,20200407,1628,223,56,338
Argentina,32,Americas,South America,20200408,1715,221,63,358
Argentina,32,Americas,South America,20200409,1795,111,72,365
Argentina,32,Americas,South America,20200410,1975,126,82,375
Argentina,32,Americas,South America,20200411,1975,37,83,440
Argentina,32,Americas,South America,20200412,2142,40,90,468
Argentina,32,Americas,South America,20200413,2208,170,97,515
Argentina,32,Americas,South America,20200414,2277,268,102,559
Argentina,32,Americas,South America,20200415,2443,107,111,596
Argentina,32,Americas,South America,20200416,2571,293,115,631
Argentina,32,Americas,South America,20200417,2669,258,123,666
Argentina,32,Americas,South America,20200418,2758,394,129,685
Armenia,51,Asia,Western Asia,20200122,0,0,0,0
Armenia,51,Asia,Western Asia,20200123,0,0,0,0
Armenia,51,Asia,Western Asia,20200124,0,0,0,0
Armenia,51,Asia,Western Asia,20200125,0,0,0,0
Armenia,51,Asia,Western Asia,20200126,0,0,0,0
Armenia,51,Asia,Western Asia,20200127,0,0,0,0
Armenia,51,Asia,Western Asia,20200128,0,0,0,0
Armenia,51,Asia,Western Asia,20200129,0,0,0,0
Armenia,51,Asia,Western Asia,20200130,0,0,0,0
Armenia,51,Asia,Western Asia,20200131,0,0,0,0
Armenia,51,Asia,Western Asia,20200201,0,0,0,0
Armenia,51,Asia,Western Asia,20200202,0,0,0,0
Armenia,51,Asia,Western Asia,20200203,0,0,0,0
Armenia,51,Asia,Western Asia,20200204,0,0,0,0
Armenia,51,Asia,Western Asia,20200205,0,0,0,0
Armenia,51,Asia,Western Asia,20200206,0,0,0,0
Armenia,51,Asia,Western Asia,20200207,0,0,0,0
Armenia,51,Asia,Western Asia,20200208,0,0,0,0
Armenia,51,Asia,Western Asia,20200209,0,0,0,0
Armenia,51,Asia,Western Asia,20200210,0,0,0,0
Armenia,51,Asia,Western Asia,20200211,0,0,0,0
Armenia,51,Asia,Western Asia,20200212,0,0,0,0
Armenia,51,Asia,Western Asia,20200213,0,0,0,0
Armenia,51,Asia,Western Asia,20200214,0,0,0,0
Armenia,51,Asia,Western Asia,20200215,0,0,0,0
Armenia,51,Asia,Western Asia,20200216,0,0,0,0
Armenia,51,Asia,Western Asia,20200217,0,0,0,0
Armenia,51,Asia,Western Asia,20200218,0,0,0,0
Armenia,51,Asia,Western Asia,20200219,0,0,0,0
Armenia,51,Asia,Western Asia,20200220,0,0,0,0
Armenia,51,Asia,Western Asia,20200221,0,0,0,0
Armenia,51,Asia,Western Asia,20200222,0,0,0,0
Armenia,51,Asia,Western Asia,20200223,0,0,0,0
Armenia,51,Asia,Western Asia,20200224,0,0,0,0
Armenia,51,Asia,Western Asia,20200225,0,0,0,0
Armenia,51,Asia,Western Asia,20200226,0,0,0,0
Armenia,51,Asia,Western Asia,20200227,0,0,0,0
Armenia,51,Asia,Western Asia,20200228,0,0,0,0
Armenia,51,Asia,Western Asia,20200229,0,0,0,0
Armenia,51,Asia,Western Asia,20200301,1,0,0,0
Armenia,51,Asia,Western Asia,20200302,1,0,0,0
Armenia,51,Asia,Western Asia,20200303,1,0,0,0
Armenia,51,Asia,Western Asia,20200304,1,0,0,0
Armenia,51,Asia,Western Asia,20200305,1,0,0,0
Armenia,51,Asia,Western Asia,20200306,1,0,0,0
Armenia,51,Asia,Western Asia,20200307,1,0,0,0
Armenia,51,Asia,Western Asia,20200308,1,0,0,0
Armenia,51,Asia,Western Asia,20200309,1,0,0,0
Armenia,51,Asia,Western Asia,20200310,1,0,0,0
Armenia,51,Asia,Western Asia,20200311,1,0,0,0
Armenia,51,Asia,Western Asia,20200312,4,0,0,0
Armenia,51,Asia,Western Asia,20200313,8,1,0,0
Armenia,51,Asia,Western Asia,20200314,18,3,0,0
Armenia,51,Asia,Western Asia,20200315,26,2,0,0
Armenia,51,Asia,Western Asia,20200316,52,2,0,0
Armenia,51,Asia,Western Asia,20200317,78,8,0,1
Armenia,51,Asia,Western Asia,20200318,84,2,0,1
Armenia,51,Asia,Western Asia,20200319,115,20,0,1
Armenia,51,Asia,Western Asia,20200320,136,10,0,1
Armenia,51,Asia,Western Asia,20200321,160,29,0,1
Armenia,51,Asia,Western Asia,20200322,194,20,0,2
Armenia,51,Asia,Western Asia,20200323,235,9,0,2
Armenia,51,Asia,Western Asia,20200324,249,23,0,14
Armenia,51,Asia,Western Asia,20200325,265,29,0,16
Armenia,51,Asia,Western Asia,20200326,290,49,1,18
Armenia,51,Asia,Western Asia,20200327,329,41,1,28
Armenia,51,Asia,Western Asia,20200328,407,28,1,30
Armenia,51,Asia,Western Asia,20200329,424,61,3,30
Armenia,51,Asia,Western Asia,20200330,482,42,3,30
Armenia,51,Asia,Western Asia,20200331,532,40,3,30
Armenia,51,Asia,Western Asia,20200401,571,86,4,31
Armenia,51,Asia,Western Asia,20200402,663,50,7,33
Armenia,51,Asia,Western Asia,20200403,736,134,7,43
Armenia,51,Asia,Western Asia,20200404,770,24,7,43
Armenia,51,Asia,Western Asia,20200405,822,130,7,57
Armenia,51,Asia,Western Asia,20200406,833,60,8,62
Armenia,51,Asia,Western Asia,20200407,853,132,8,87
Armenia,51,Asia,Western Asia,20200408,881,125,9,114
Armenia,51,Asia,Western Asia,20200409,921,56,10,138
Armenia,51,Asia,Western Asia,20200410,937,104,12,149
Armenia,51,Asia,Western Asia,20200411,967,0,13,173
Armenia,51,Asia,Western Asia,20200412,1013,0,13,197
Armenia,51,Asia,Western Asia,20200413,1039,52,14,211
Armenia,51,Asia,Western Asia,20200414,1067,129,16,265
Armenia,51,Asia,Western Asia,20200415,1111,106,17,297
Armenia,51,Asia,Western Asia,20200416,1159,26,18,358
Armenia,51,Asia,Western Asia,20200417,1201,58,19,402
Armenia,51,Asia,Western Asia,20200418,1248,101,20,523
Australia,36,Oceania,Australia and New Zealand,20200122,0,0,0,0
Australia,36,Oceania,Australia and New Zealand,20200123,0,0,0,0
Australia,36,Oceania,Australia and New Zealand,20200124,0,0,0,0
Australia,36,Oceania,Australia and New Zealand,20200125,0,0,0,0
Australia,36,Oceania,Australia and New Zealand,20200126,4,0,0,0
Australia,36,Oceania,Australia and New Zealand,20200127,5,0,0,0
Australia,36,Oceania,Australia and New Zealand,20200128,5,0,0,0
Australia,36,Oceania,Australia and New Zealand,20200129,6,0,0,0
Australia,36,Oceania,Australia and New Zealand,20200130,9,1,0,2
Australia,36,Oceania,Australia and New Zealand,20200131,9,0,0,2
Australia,36,Oceania,Australia and New Zealand,20200201,12,1,0,2
Australia,36,Oceania,Australia and New Zealand,20200202,12,2,0,2
Australia,36,Oceania,Australia and New Zealand,20200203,12,0,0,2
Australia,36,Oceania,Australia and New Zealand,20200204,13,2,0,2
Australia,36,Oceania,Australia and New Zealand,20200205,13,1,0,2
Australia,36,Oceania,Australia and New Zealand,20200206,14,0,0,2
Australia,36,Oceania,Australia and New Zealand,20200207,15,2,0,2
Australia,36,Oceania,Australia and New Zealand,20200208,15,0,0,2
Australia,36,Oceania,Australia and New Zealand,20200209,15,0,0,2
Australia,36,Oceania,Australia and New Zealand,20200210,15,2,0,2
Australia,36,Oceania,Australia and New Zealand,20200211,15,0,0,2
Australia,36,Oceania,Australia and New Zealand,20200212,15,2,0,2
Australia,36,Oceania,Australia and New Zealand,20200213,15,1,0,8
Australia,36,Oceania,Australia and New Zealand,20200214,15,2,0,8
Australia,36,Oceania,Australia and New Zealand,20200215,15,1,0,8
Australia,36,Oceania,Australia and New Zealand,20200216,15,0,0,8
Australia,36,Oceania,Australia and New Zealand,20200217,15,2,0,10
Australia,36,Oceania,Australia and New Zealand,20200218,15,2,0,10
Australia,36,Oceania,Australia and New Zealand,20200219,15,0,0,10
Australia,36,Oceania,Australia and New Zealand,20200220,15,2,0,10
Australia,36,Oceania,Australia and New Zealand,20200221,15,2,0,11
Australia,36,Oceania,Australia and New Zealand,20200222,15,2,0,11
Australia,36,Oceania,Australia and New Zealand,20200223,15,0,0,11
Australia,36,Oceania,Australia and New Zealand,20200224,15,0,0,11
Australia,36,Oceania,Australia and New Zealand,20200225,15,0,0,11
Australia,36,Oceania,Australia and New Zealand,20200226,15,1,0,11
Australia,36,Oceania,Australia and New Zealand,20200227,15,2,0,11
Australia,36,Oceania,Australia and New Zealand,20200228,15,1,0,11
Australia,36,Oceania,Australia and New Zealand,20200229,25,2,0,11
Australia,36,Oceania,Australia and New Zealand,20200301,27,3,1,11
Australia,36,Oceania,Australia and New Zealand,20200302,30,4,1,11
Australia,36,Oceania,Australia and New Zealand,20200303,39,5,1,11
Australia,36,Oceania,Australia and New Zealand,20200304,52,7,2,11
Australia,36,Oceania,Australia and New Zealand,20200305,55,2,2,21
Australia,36,Oceania,Australia and New Zealand,20200306,60,2,2,21
Australia,36,Oceania,Australia and New Zealand,20200307,63,0,2,21
Australia,36,Oceania,Australia and New Zealand,20200308,76,4,3,21
Australia,36,Oceania,Australia and New Zealand,20200309,91,4,3,21
Australia,36,Oceania,Australia and New Zealand,20200310,107,5,3,21
Australia,36,Oceania,Australia and New Zealand,20200311,128,22,3,21
Australia,36,Oceania,Australia and New Zealand,20200312,128,8,3,21
Australia,36,Oceania,Australia and New Zealand,20200313,200,20,3,23
Australia,36,Oceania,Australia and New Zealand,20200314,250,46,3,23
Australia,36,Oceania,Australia and New Zealand,20200315,297,24,3,23
Australia,36,Oceania,Australia and New Zealand,20200316,377,18,3,23
Australia,36,Oceania,Australia and New Zealand,20200317,452,14,5,23
Australia,36,Oceania,Australia and New Zealand,20200318,568,107,6,23
Australia,36,Oceania,Australia and New Zealand,20200319,681,106,6,26
Australia,36,Oceania,Australia and New Zealand,20200320,791,16,7,26
Australia,36,Oceania,Australia and New Zealand,20200321,1071,152,7,26
Australia,36,Oceania,Australia and New Zealand,20200322,1549,86,7,88
Australia,36,Oceania,Australia and New Zealand,20200323,1682,28,7,88
Australia,36,Oceania,Australia and New Zealand,20200324,2044,339,8,115
Australia,36,Oceania,Australia and New Zealand,20200325,2364,153,8,119
Australia,36,Oceania,Australia and New Zealand,20200326,2810,92,13,172
Australia,36,Oceania,Australia and New Zealand,20200327,3143,198,13,194
Australia,36,Oceania,Australia and New Zealand,20200328,3640,549,14,244
Australia,36,Oceania,Australia and New Zealand,20200329,3984,366,16,244
Australia,36,Oceania,Australia and New Zealand,20200330,4361,222,17,257
Australia,36,Oceania,Australia and New Zealand,20200331,4559,287,18,358
Australia,36,Oceania,Australia and New Zealand,20200401,4862,943,20,422
Australia,36,Oceania,Australia and New Zealand,20200402,5116,271,24,520
Australia,36,Oceania,Australia and New Zealand,20200403,5330,986,28,649
Australia,36,Oceania,Australia and New Zealand,20200404,5550,183,30,701
Australia,36,Oceania,Australia and New Zealand,20200405,5687,1091,35,757
Australia,36,Oceania,Australia and New Zealand,20200406,5797,747,40,1080
Australia,36,Oceania,Australia and New Zealand,20200407,5895,359,45,1080
Australia,36,Oceania,Australia and New Zealand,20200408,6010,1021,50,1080
Australia,36,Oceania,Australia and New Zealand,20200409,6108,818,51,1472
Australia,36,Oceania,Australia and New Zealand,20200410,6215,969,54,1793
Australia,36,Oceania,Australia and New Zealand,20200411,6303,668,57,1806
Australia,36,Oceania,Australia and New Zealand,20200412,6315,1092,60,1806
Australia,36,Oceania,Australia and New Zealand,20200413,6351,546,61,1806
Australia,36,Oceania,Australia and New Zealand,20200414,6415,526,62,2186
Australia,36,Oceania,Australia and New Zealand,20200415,6440,315,63,2186
Australia,36,Oceania,Australia and New Zealand,20200416,6462,355,63,2355
Australia,36,Oceania,Australia and New Zealand,20200417,6522,658,66,3808
Australia,36,Oceania,Australia and New Zealand,20200418,6547,530,67,4124
Austria,40,Europe,Western Europe,20200122,0,0,0,0
Austria,40,Europe,Western Europe,20200123,0,0,0,0
Austria,40,Europe,Western Europe,20200124,0,0,0,0
Austria,40,Europe,Western Europe,20200125,0,0,0,0
Austria,40,Europe,Western Europe,20200126,0,0,0,0
Austria,40,Europe,Western Europe,20200127,0,0,0,0
Austria,40,Europe,Western Europe,20200128,0,0,0,0
Austria,40,Europe,Western Europe,20200129,0,0,0,0
Austria,40,Europe,Western Europe,20200130,0,0,0,0
Austria,40,Europe,Western Europe,20200131,0,0,0,0
Austria,40,Europe,Western Europe,20200201,0,0,0,0
Austria,40,Europe,Western Europe,20200202,0,0,0,0
Austria,40,Europe,Western Europe,20200203,0,0,0,0
Austria,40,Europe,Western Europe,20200204,0,0,0,0
Austria,40,Europe,Western Europe,20200205,0,0,0,0
Austria,40,Europe,Western Europe,20200206,0,0,0,0
Austria,40,Europe,Western Europe,20200207,0,0,0,0
Austria,40,Europe,Western Europe,20200208,0,0,0,0
Austria,40,Europe,Western Europe,20200209,0,0,0,0
Austria,40,Europe,Western Europe,20200210,0,0,0,0
Austria,40,Europe,Western Europe,20200211,0,0,0,0
Austria,40,Europe,Western Europe,20200212,0,0,0,0
Austria,40,Europe,Western Europe,20200213,0,0,0,0
Austria,40,Europe,Western Europe,20200214,0,0,0,0
Austria,40,Europe,Western Europe,20200215,0,0,0,0
Austria,40,Europe,Western Europe,20200216,0,0,0,0
Austria,40,Europe,Western Europe,20200217,0,0,0,0
Austria,40,Europe,Western Europe,20200218,0,0,0,0
Austria,40,Europe,Western Europe,20200219,0,0,0,0
Austria,40,Europe,Western Europe,20200220,0,0,0,0
Austria,40,Europe,Western Europe,20200221,0,0,0,0
Austria,40,Europe,Western Europe,20200222,0,0,0,0
Austria,40,Europe,Western Europe,20200223,0,0,0,0
Austria,40,Europe,Western Europe,20200224,0,0,0,0
Austria,40,Europe,Western Europe,20200225,2,0,0,0
Austria,40,Europe,Western Europe,20200226,2,0,0,0
Austria,40,Europe,Western Europe,20200227,3,0,0,0
Austria,40,Europe,Western Europe,20200228,3,0,0,0
Austria,40,Europe,Western Europe,20200229,9,1,0,0
Austria,40,Europe,Western Europe,20200301,14,0,0,0
Austria,40,Europe,Western Europe,20200302,18,0,0,0
